,MinLoggedUTC,MaxExternalBookingID,PaxType,ChannelID,RoleName,TripOriginLocationCode,TripDestinationLocationCode,NumberOfPassengers,FareClass,TripType,TreatmentRank,SegmentOriginLocationCode,SegmentDestinationLocationCode,TripReturnTravelDate,TripFirstTravelDate,SegmentFirstTravelDate,TotalFare,JourneySalesDate,AgeOfPassengersArray,FirstPaxProgramLevel,TreatmentProductSequence,TreatmentRanked,TreatmentIDBook,QuantityBooked,FinalStage,ProductID,ProductName,Amount,OriginalPrice,Role_Type,Price_Type
3511,7/1/2019 3:22:37 AM,95620045,ADT,2,WWWA,DCA,DEN,1,T,1,3,DCA,DEN,,7/30/2019 7:00:00 AM,7/30/2019 7:00:00 AM,93.3,2019-07-01T03:22:36,,,8,3,0,0,0,78,BAG1,33.0,30.0,INITIAL,DISCOUNT
3512,7/1/2019 3:22:37 AM,95620045,ADT,2,WWWA,DCA,DEN,1,T,1,3,DCA,DEN,,7/30/2019 7:00:00 AM,7/30/2019 7:00:00 AM,93.3,2019-07-01T03:22:36,,,1,3,0,0,0,84,COB1,38.0,25.0,INITIAL,DISCOUNT
3513,7/1/2019 3:22:43 AM,95619810,ADT,2,WWWA,DEN,MSP,1,T,2,1,MSP,DEN,7/22/2019 6:54:00 AM,7/18/2019 6:05:00 AM,7/22/2019 6:54:00 AM,162.6,2019-07-01T03:22:36,,,8,1,0,0,0,78,BAG1,32.0,30.0,INITIAL,CONTROL
3514,7/1/2019 3:22:43 AM,95619810,ADT,2,WWWA,DEN,MSP,1,T,2,1,MSP,DEN,7/22/2019 6:54:00 AM,7/18/2019 6:05:00 AM,7/22/2019 6:54:00 AM,162.6,2019-07-01T03:22:36,,,1,1,611737646,1,2,84,COB1,33.0,25.0,INITIAL,CONTROL
3515,7/1/2019 3:22:43 AM,95619810,ADT,2,WWWA,DEN,MSP,1,T,2,2,DEN,MSP,7/22/2019 6:54:00 AM,7/18/2019 6:05:00 AM,7/18/2019 6:05:00 AM,162.6,2019-07-01T03:22:36,,,8,2,0,0,0,78,BAG1,37.0,30.0,INITIAL,CONTROL
3516,7/1/2019 3:22:43 AM,95619810,ADT,2,WWWA,DEN,MSP,1,T,2,2,DEN,MSP,7/22/2019 6:54:00 AM,7/18/2019 6:05:00 AM,7/18/2019 6:05:00 AM,162.6,2019-07-01T03:22:36,,,1,2,611737647,1,2,84,COB1,38.0,25.0,INITIAL,CONTROL
3517,7/1/2019 3:23:00 AM,95619925,ADT,2,WWWA,MKE,FAT,1,M,1,4,DEN,FAT,,7/4/2019 5:15:00 AM,7/4/2019 5:23:00 PM,215.6,2019-07-01T03:22:59,,,8,4,0,0,0,78,BAG1,39.0,30.0,INITIAL,CONTROL
3518,7/1/2019 3:23:00 AM,95619925,ADT,2,WWWA,MKE,FAT,1,M,1,4,DEN,FAT,,7/4/2019 5:15:00 AM,7/4/2019 5:23:00 PM,215.6,2019-07-01T03:22:59,,,1,4,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
3519,7/1/2019 3:23:00 AM,95619925,ADT,2,WWWA,MKE,FAT,1,M,1,3,MKE,DEN,,7/4/2019 5:15:00 AM,7/4/2019 5:15:00 AM,215.6,2019-07-01T03:22:59,,,8,3,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
3520,7/1/2019 3:23:00 AM,95619925,ADT,2,WWWA,MKE,FAT,1,M,1,3,MKE,DEN,,7/4/2019 5:15:00 AM,7/4/2019 5:15:00 AM,215.6,2019-07-01T03:22:59,,,1,3,0,0,0,84,COB1,29.0,25.0,INITIAL,CONTROL
3521,7/1/2019 3:23:49 AM,95619935,ADT,2,WWWA,DEN,BIS,1,G,2,2,BIS,DEN,7/9/2019 12:00:00 PM,7/4/2019 8:36:00 AM,7/9/2019 12:00:00 PM,127.6,2019-07-01T03:23:49,,,1,2,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
3522,7/1/2019 3:23:49 AM,95619935,ADT,2,WWWA,DEN,BIS,1,G,2,2,BIS,DEN,7/9/2019 12:00:00 PM,7/4/2019 8:36:00 AM,7/9/2019 12:00:00 PM,127.6,2019-07-01T03:23:49,,,8,2,611751203,1,2,78,BAG1,34.0,30.0,INITIAL,CONTROL
3523,7/1/2019 3:23:49 AM,95619935,ADT,2,WWWA,DEN,BIS,1,R,2,4,DEN,BIS,7/9/2019 12:00:00 PM,7/4/2019 8:36:00 AM,7/4/2019 8:36:00 AM,127.6,2019-07-01T03:23:49,,,1,4,0,0,0,84,COB1,34.0,25.0,INITIAL,CONTROL
3524,7/1/2019 3:23:49 AM,95619935,ADT,2,WWWA,DEN,BIS,1,R,2,4,DEN,BIS,7/9/2019 12:00:00 PM,7/4/2019 8:36:00 AM,7/4/2019 8:36:00 AM,127.6,2019-07-01T03:23:49,,,8,4,611751204,1,2,78,BAG1,38.0,30.0,INITIAL,CONTROL
3525,7/1/2019 3:23:58 AM,95619817,ADT,2,WWWA,DEN,MSP,1,Q,1,2,DEN,MSP,,7/2/2019 6:00:00 AM,7/2/2019 6:00:00 AM,103.3,2019-07-01T03:23:57,,,8,2,0,0,0,78,BAG1,39.0,30.0,INITIAL,CONTROL
3526,7/1/2019 3:23:58 AM,95619817,ADT,2,WWWA,DEN,MSP,1,Q,1,2,DEN,MSP,,7/2/2019 6:00:00 AM,7/2/2019 6:00:00 AM,103.3,2019-07-01T03:23:57,,,1,2,0,0,0,84,COB1,36.0,25.0,INITIAL,CONTROL
3527,7/1/2019 3:24:08 AM,95619764,ADT,2,WWWM,MSP,DEN,3,Q,1,3,MSP,DEN,,7/25/2019 7:39:00 PM,7/25/2019 7:39:00 PM,263.1,2019-07-01T03:22:03,,,1,3,0,0,0,84,COB1,33.0,25.0,INITIAL,DISCOUNT
3528,7/1/2019 3:24:08 AM,95619764,ADT,2,WWWM,MSP,DEN,3,Q,1,3,MSP,DEN,,7/25/2019 7:39:00 PM,7/25/2019 7:39:00 PM,263.1,2019-07-01T03:22:03,,,8,3,611733405,1,2,78,BAG1,36.0,30.0,INITIAL,DISCOUNT
3529,7/1/2019 3:24:24 AM,95619851,ADT,2,WWWM,BOS,DEN,2,L,2,4,DEN,BOS,7/28/2019 6:07:00 PM,7/26/2019 6:00:00 AM,7/28/2019 6:07:00 PM,803.2,2019-07-01T03:24:23,,,1,4,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
3530,7/1/2019 3:24:24 AM,95619851,ADT,2,WWWM,BOS,DEN,2,L,2,4,DEN,BOS,7/28/2019 6:07:00 PM,7/26/2019 6:00:00 AM,7/28/2019 6:07:00 PM,803.2,2019-07-01T03:24:23,,,8,4,611742961,1,2,78,BAG1,37.0,30.0,INITIAL,CONTROL
3531,7/1/2019 3:24:24 AM,95619851,ADT,2,WWWM,BOS,DEN,2,E,2,2,BOS,DEN,7/28/2019 6:07:00 PM,7/26/2019 6:00:00 AM,7/26/2019 6:00:00 AM,803.2,2019-07-01T03:24:23,,,1,2,0,0,0,84,COB1,37.0,25.0,INITIAL,CONTROL
3532,7/1/2019 3:24:24 AM,95619851,ADT,2,WWWM,BOS,DEN,2,E,2,2,BOS,DEN,7/28/2019 6:07:00 PM,7/26/2019 6:00:00 AM,7/26/2019 6:00:00 AM,803.2,2019-07-01T03:24:23,,,8,2,611742962,1,2,78,BAG1,32.0,30.0,INITIAL,CONTROL
3533,7/1/2019 3:24:29 AM,95619605,ADT,2,WWWA,LAS,STL,1,W,1,2,LAS,STL,,7/3/2019 12:52:00 AM,7/3/2019 12:52:00 AM,63.3,2019-07-01T03:24:28,,,8,2,0,0,0,78,BAG1,37.0,30.0,INITIAL,PREMIUM
3534,7/1/2019 3:24:29 AM,95619605,ADT,2,WWWA,LAS,STL,1,W,1,2,LAS,STL,,7/3/2019 12:52:00 AM,7/3/2019 12:52:00 AM,63.3,2019-07-01T03:24:28,,,1,2,0,0,0,84,COB1,33.0,25.0,INITIAL,PREMIUM
3535,7/1/2019 3:24:31 AM,95619633,ADT,2,WWWA,STL,DEN,1,R,1,2,STL,DEN,,8/7/2019 5:00:00 AM,8/7/2019 5:00:00 AM,48.3,2019-07-01T03:24:30,,,8,2,0,0,0,78,BAG1,36.0,30.0,INITIAL,CONTROL
3536,7/1/2019 3:24:31 AM,95619633,ADT,2,WWWA,STL,DEN,1,R,1,2,STL,DEN,,8/7/2019 5:00:00 AM,8/7/2019 5:00:00 AM,48.3,2019-07-01T03:24:30,,,1,2,0,0,0,84,COB1,34.0,25.0,INITIAL,CONTROL
3537,7/1/2019 3:24:42 AM,95619617,ADT,2,WWWA,DEN,SLC,1,W,1,2,DEN,SLC,,8/7/2019 7:30:00 AM,8/7/2019 7:30:00 AM,58.3,2019-07-01T03:24:40,,,8,2,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
3538,7/1/2019 3:24:42 AM,95619617,ADT,2,WWWA,DEN,SLC,1,W,1,2,DEN,SLC,,8/7/2019 7:30:00 AM,8/7/2019 7:30:00 AM,58.3,2019-07-01T03:24:40,,,1,2,0,0,0,84,COB1,29.0,25.0,INITIAL,CONTROL
3539,7/1/2019 3:24:43 AM,95619598,ADT,2,WWWA,DEN,BOS,1,M,1,2,DEN,BOS,,7/13/2019 6:07:00 PM,7/13/2019 6:07:00 PM,128.3,2019-07-01T03:24:42,,,8,2,0,0,0,78,BAG1,37.0,30.0,INITIAL,CONTROL
3540,7/1/2019 3:24:43 AM,95619598,ADT,2,WWWA,DEN,BOS,1,M,1,2,DEN,BOS,,7/13/2019 6:07:00 PM,7/13/2019 6:07:00 PM,128.3,2019-07-01T03:24:42,,,1,2,0,0,0,84,COB1,36.0,25.0,INITIAL,CONTROL
3541,7/1/2019 3:24:52 AM,95619627,ADT,4,MOBM,DFW,DEN,1,Q,1,1,DFW,DEN,,7/7/2019 5:30:00 AM,7/7/2019 5:30:00 AM,101.0,2019-07-01T00:00:00.0000000,,BD,7,1,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
3542,7/1/2019 3:24:52 AM,95619627,ADT,4,MOBM,DFW,DEN,1,Q,1,1,DFW,DEN,,7/7/2019 5:30:00 AM,7/7/2019 5:30:00 AM,101.0,2019-07-01T00:00:00.0000000,,BD,0,1,0,0,0,84,COB1,37.0,35.0,INITIAL,CONTROL
3543,7/1/2019 3:24:53 AM,95619826,ADT,2,TCMM,TTN,ATL,5,G,2,2,ATL,TTN,8/6/2019 8:12:00 PM,7/30/2019 7:15:00 AM,8/6/2019 8:12:00 PM,690.0,2019-07-01T03:24:52,034,BD,8,2,0,0,0,78,BAG1,32.0,30.0,INITIAL,PREMIUM
3544,7/1/2019 3:24:53 AM,95619826,ADT,2,TCMM,TTN,ATL,5,G,2,2,ATL,TTN,8/6/2019 8:12:00 PM,7/30/2019 7:15:00 AM,8/6/2019 8:12:00 PM,690.0,2019-07-01T03:24:52,034,BD,1,2,0,0,0,84,COB1,36.0,25.0,INITIAL,PREMIUM
3545,7/1/2019 3:24:53 AM,95619826,ADT,2,TCMM,TTN,ATL,5,G,2,1,TTN,ATL,8/6/2019 8:12:00 PM,7/30/2019 7:15:00 AM,7/30/2019 7:15:00 AM,690.0,2019-07-01T03:24:52,034,BD,8,1,0,0,0,78,BAG1,34.0,30.0,INITIAL,PREMIUM
3546,7/1/2019 3:24:53 AM,95619826,ADT,2,TCMM,TTN,ATL,5,G,2,1,TTN,ATL,8/6/2019 8:12:00 PM,7/30/2019 7:15:00 AM,7/30/2019 7:15:00 AM,690.0,2019-07-01T03:24:52,034,BD,1,1,0,0,0,84,COB1,38.0,25.0,INITIAL,PREMIUM
3547,7/1/2019 3:25:00 AM,95620275,ADT,2,WWWA,CLT,DEN,1,G,2,2,DEN,CLT,8/6/2019 11:59:00 PM,8/1/2019 6:05:00 AM,8/6/2019 11:59:00 PM,197.1,2019-07-01T03:25:00,,,8,2,0,0,0,78,BAG1,32.0,30.0,INITIAL,DISCOUNT
3548,7/1/2019 3:25:00 AM,95620275,ADT,2,WWWA,CLT,DEN,1,G,2,2,DEN,CLT,8/6/2019 11:59:00 PM,8/1/2019 6:05:00 AM,8/6/2019 11:59:00 PM,197.1,2019-07-01T03:25:00,,,1,2,0,0,0,84,COB1,36.0,25.0,INITIAL,DISCOUNT
3549,7/1/2019 3:25:00 AM,95620275,ADT,2,WWWA,CLT,DEN,1,D,2,1,CLT,DEN,8/6/2019 11:59:00 PM,8/1/2019 6:05:00 AM,8/1/2019 6:05:00 AM,197.1,2019-07-01T03:25:00,,,8,1,0,0,0,78,BAG1,34.0,30.0,INITIAL,DISCOUNT
3550,7/1/2019 3:25:00 AM,95620275,ADT,2,WWWA,CLT,DEN,1,D,2,1,CLT,DEN,8/6/2019 11:59:00 PM,8/1/2019 6:05:00 AM,8/1/2019 6:05:00 AM,197.1,2019-07-01T03:25:00,,,1,1,0,0,0,84,COB1,36.0,25.0,INITIAL,DISCOUNT
3551,7/1/2019 3:25:07 AM,95619860,ADT,2,WWWA,CVG,LAX,1,D,1,2,CVG,LAX,,7/6/2019 7:38:00 AM,7/6/2019 7:38:00 AM,138.3,2019-07-01T03:25:06,,,1,2,0,0,0,84,COB1,34.0,25.0,INITIAL,CONTROL
3552,7/1/2019 3:25:07 AM,95619860,ADT,2,WWWA,CVG,LAX,1,D,1,2,CVG,LAX,,7/6/2019 7:38:00 AM,7/6/2019 7:38:00 AM,138.3,2019-07-01T03:25:06,,,8,2,611743772,1,2,78,BAG1,39.0,30.0,INITIAL,CONTROL
3553,7/1/2019 3:25:36 AM,95619787,ADT,2,WWWA,DTW,LAS,1,D,1,1,DTW,LAS,,7/12/2019 5:02:00 PM,7/12/2019 5:02:00 PM,138.3,2019-07-01T03:25:35,,,8,1,0,0,0,78,BAG1,41.0,30.0,INITIAL,DISCOUNT
3554,7/1/2019 3:25:36 AM,95619787,ADT,2,WWWA,DTW,LAS,1,D,1,1,DTW,LAS,,7/12/2019 5:02:00 PM,7/12/2019 5:02:00 PM,138.3,2019-07-01T03:25:35,,,1,1,0,0,0,84,COB1,37.0,25.0,INITIAL,DISCOUNT
3555,7/1/2019 3:25:38 AM,95619775,ADT,4,MOBM,MCO,LAS,2,M,1,1,MCO,LAS,,9/13/2019 3:04:00 PM,9/13/2019 3:04:00 PM,216.0,2019-07-01T00:00:00.0000000,,ED,7,1,0,0,0,78,BAG1,34.0,30.0,INITIAL,CONTROL
3556,7/1/2019 3:25:38 AM,95619775,ADT,4,MOBM,MCO,LAS,2,M,1,1,MCO,LAS,,9/13/2019 3:04:00 PM,9/13/2019 3:04:00 PM,216.0,2019-07-01T00:00:00.0000000,,ED,0,1,0,0,0,84,COB1,33.0,35.0,INITIAL,CONTROL
3557,7/1/2019 3:25:42 AM,95619723,ADT,2,WWWA,DEN,ORD,1,T,2,4,ORD,DEN,9/23/2019 5:20:00 AM,9/19/2019 5:50:00 AM,9/23/2019 5:20:00 AM,100.1,2019-07-01T03:25:42,,,8,4,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
3558,7/1/2019 3:25:42 AM,95619723,ADT,2,WWWA,DEN,ORD,1,T,2,4,ORD,DEN,9/23/2019 5:20:00 AM,9/19/2019 5:50:00 AM,9/23/2019 5:20:00 AM,100.1,2019-07-01T03:25:42,,,1,4,0,0,0,84,COB1,37.0,25.0,INITIAL,CONTROL
3559,7/1/2019 3:25:42 AM,95619723,ADT,2,WWWA,DEN,ORD,1,R,2,2,DEN,ORD,9/23/2019 5:20:00 AM,9/19/2019 5:50:00 AM,9/19/2019 5:50:00 AM,100.1,2019-07-01T03:25:42,,,8,2,0,0,0,78,BAG1,34.0,30.0,INITIAL,CONTROL
3560,7/1/2019 3:25:42 AM,95619723,ADT,2,WWWA,DEN,ORD,1,R,2,2,DEN,ORD,9/23/2019 5:20:00 AM,9/19/2019 5:50:00 AM,9/19/2019 5:50:00 AM,100.1,2019-07-01T03:25:42,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
3561,7/1/2019 3:26:01 AM,95329116,ADT,2,WWWC,DEN,SMF,1,M,2,1,SMF,DEN,7/1/2019 2:30:00 PM,6/29/2019 3:20:00 PM,7/1/2019 2:30:00 PM,251.6,2019-06-23T01:26:35,026,,7,1,0,0,0,78,BAG1,34.0,40.0,CHECKIN,CONTROL
3562,7/1/2019 3:26:01 AM,95329116,ADT,2,WWWC,DEN,SMF,1,M,2,1,SMF,DEN,7/1/2019 2:30:00 PM,6/29/2019 3:20:00 PM,7/1/2019 2:30:00 PM,251.6,2019-06-23T01:26:35,026,,1,1,0,0,0,84,COB1,38.0,30.0,CHECKIN,CONTROL
3563,7/1/2019 3:26:01 AM,95329116,ADT,2,WWWC,DEN,SMF,1,S,2,2,DEN,SMF,7/1/2019 2:30:00 PM,6/29/2019 3:20:00 PM,6/29/2019 3:20:00 PM,251.6,2019-06-23T01:26:35,026,,7,2,0,0,0,78,BAG1,38.0,40.0,CHECKIN,CONTROL
3564,7/1/2019 3:26:01 AM,95329116,ADT,2,WWWC,DEN,SMF,1,S,2,2,DEN,SMF,7/1/2019 2:30:00 PM,6/29/2019 3:20:00 PM,6/29/2019 3:20:00 PM,251.6,2019-06-23T01:26:35,026,,1,2,0,0,0,84,COB1,33.0,30.0,CHECKIN,CONTROL
3565,7/1/2019 3:26:19 AM,95619737,ADT,2,WWWA,SFO,DEN,1,M,1,2,SFO,DEN,,7/7/2019 10:36:00 AM,7/7/2019 10:36:00 AM,128.3,2019-07-01T03:26:18,,,8,2,0,0,0,78,BAG1,33.0,30.0,INITIAL,DISCOUNT
3566,7/1/2019 3:26:19 AM,95619737,ADT,2,WWWA,SFO,DEN,1,M,1,2,SFO,DEN,,7/7/2019 10:36:00 AM,7/7/2019 10:36:00 AM,128.3,2019-07-01T03:26:18,,,1,2,0,0,0,84,COB1,29.0,25.0,INITIAL,DISCOUNT
3567,7/1/2019 3:26:36 AM,95619640,ADT,2,WWWA,IAH,YYC,1,M,1,4,DEN,YYC,,7/7/2019 5:10:00 AM,7/7/2019 7:55:00 AM,148.18,2019-07-01T03:26:36,,,8,4,0,0,0,78,BAG1,37.0,30.0,INITIAL,PREMIUM
3568,7/1/2019 3:26:36 AM,95619640,ADT,2,WWWA,IAH,YYC,1,M,1,4,DEN,YYC,,7/7/2019 5:10:00 AM,7/7/2019 7:55:00 AM,148.18,2019-07-01T03:26:36,,,1,4,0,0,0,84,COB1,38.0,25.0,INITIAL,PREMIUM
3569,7/1/2019 3:26:36 AM,95619640,ADT,2,WWWA,IAH,YYC,1,M,1,3,IAH,DEN,,7/7/2019 5:10:00 AM,7/7/2019 5:10:00 AM,148.18,2019-07-01T03:26:36,,,8,3,0,0,0,78,BAG1,33.0,30.0,INITIAL,PREMIUM
3570,7/1/2019 3:26:36 AM,95619640,ADT,2,WWWA,IAH,YYC,1,M,1,3,IAH,DEN,,7/7/2019 5:10:00 AM,7/7/2019 5:10:00 AM,148.18,2019-07-01T03:26:36,,,1,3,0,0,0,84,COB1,38.0,25.0,INITIAL,PREMIUM
3571,7/1/2019 3:26:39 AM,95619795,ADT,4,MOBA,TTN,PBI,1,R,1,1,TTN,PBI,,8/18/2019 12:53:00 PM,8/18/2019 12:53:00 PM,48.3,2019-07-01T00:00:00.0000000,,,7,1,0,0,0,78,BAG1,37.0,30.0,INITIAL,DISCOUNT
3572,7/1/2019 3:26:39 AM,95619795,ADT,4,MOBA,TTN,PBI,1,R,1,1,TTN,PBI,,8/18/2019 12:53:00 PM,8/18/2019 12:53:00 PM,48.3,2019-07-01T00:00:00.0000000,,,0,1,0,0,0,84,COB1,37.0,35.0,INITIAL,DISCOUNT
3573,7/1/2019 3:26:40 AM,95619887,ADT,2,WWWA,RDU,BDL,1,R,2,2,BDL,RDU,9/29/2019 12:15:00 PM,9/26/2019 2:55:00 PM,9/29/2019 12:15:00 PM,91.6,2019-07-01T03:26:38,,,8,2,0,0,0,78,BAG1,29.0,30.0,INITIAL,CONTROL
3574,7/1/2019 3:26:40 AM,95619887,ADT,2,WWWA,RDU,BDL,1,R,2,2,BDL,RDU,9/29/2019 12:15:00 PM,9/26/2019 2:55:00 PM,9/29/2019 12:15:00 PM,91.6,2019-07-01T03:26:38,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
3575,7/1/2019 3:26:40 AM,95619887,ADT,2,WWWA,RDU,BDL,1,Z,2,4,RDU,BDL,9/29/2019 12:15:00 PM,9/26/2019 2:55:00 PM,9/26/2019 2:55:00 PM,91.6,2019-07-01T03:26:38,,,8,4,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
3576,7/1/2019 3:26:40 AM,95619887,ADT,2,WWWA,RDU,BDL,1,Z,2,4,RDU,BDL,9/29/2019 12:15:00 PM,9/26/2019 2:55:00 PM,9/26/2019 2:55:00 PM,91.6,2019-07-01T03:26:38,,,1,4,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
3577,7/1/2019 3:26:43 AM,95619881,ADT,2,WWWM,PWM,DEN,2,E,1,3,PWM,DEN,,8/7/2019 9:39:00 AM,8/7/2019 9:39:00 AM,366.6,2019-07-01T03:16:10,020018,,1,3,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
3578,7/1/2019 3:26:43 AM,95619881,ADT,2,WWWM,PWM,DEN,2,E,1,3,PWM,DEN,,8/7/2019 9:39:00 AM,8/7/2019 9:39:00 AM,366.6,2019-07-01T03:16:10,020018,,8,3,611729529,2,2,78,BAG1,38.0,30.0,INITIAL,CONTROL
3579,7/1/2019 3:26:45 AM,95620641,ADT,4,MOBA,RDU,MCO,1,H,2,2,MCO,RDU,7/7/2019 7:34:00 AM,7/3/2019 8:24:00 PM,7/7/2019 7:34:00 AM,354.6,2019-07-01T00:00:00.0000000,,,7,2,0,0,0,78,BAG1,41.0,30.0,INITIAL,DISCOUNT
3580,7/1/2019 3:26:45 AM,95620641,ADT,4,MOBA,RDU,MCO,1,H,2,2,MCO,RDU,7/7/2019 7:34:00 AM,7/3/2019 8:24:00 PM,7/7/2019 7:34:00 AM,354.6,2019-07-01T00:00:00.0000000,,,0,2,0,0,0,84,COB1,37.0,35.0,INITIAL,DISCOUNT
3581,7/1/2019 3:26:45 AM,95620641,ADT,4,MOBA,RDU,MCO,1,H,2,1,RDU,MCO,7/7/2019 7:34:00 AM,7/3/2019 8:24:00 PM,7/3/2019 8:24:00 PM,354.6,2019-07-01T00:00:00.0000000,,,0,1,0,0,0,84,COB1,37.0,35.0,INITIAL,DISCOUNT
3582,7/1/2019 3:26:45 AM,95620641,ADT,4,MOBA,RDU,MCO,1,H,2,1,RDU,MCO,7/7/2019 7:34:00 AM,7/3/2019 8:24:00 PM,7/3/2019 8:24:00 PM,354.6,2019-07-01T00:00:00.0000000,,,7,1,611813370,1,2,78,BAG1,33.0,30.0,INITIAL,DISCOUNT
3583,7/1/2019 3:26:56 AM,95619778,ADT,2,WWWA,CLE,AUS,1,S,2,2,AUS,CLE,7/7/2019 7:30:00 PM,7/4/2019 4:57:00 PM,7/7/2019 7:30:00 PM,151.6,2019-07-01T03:26:56,,,8,2,0,0,0,78,BAG1,37.0,30.0,INITIAL,DISCOUNT
3584,7/1/2019 3:26:56 AM,95619778,ADT,2,WWWA,CLE,AUS,1,S,2,2,AUS,CLE,7/7/2019 7:30:00 PM,7/4/2019 4:57:00 PM,7/7/2019 7:30:00 PM,151.6,2019-07-01T03:26:56,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,DISCOUNT
3585,7/1/2019 3:26:56 AM,95619778,ADT,2,WWWA,CLE,AUS,1,R,2,1,CLE,AUS,7/7/2019 7:30:00 PM,7/4/2019 4:57:00 PM,7/4/2019 4:57:00 PM,151.6,2019-07-01T03:26:56,,,8,1,0,0,0,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
3586,7/1/2019 3:26:56 AM,95619778,ADT,2,WWWA,CLE,AUS,1,R,2,1,CLE,AUS,7/7/2019 7:30:00 PM,7/4/2019 4:57:00 PM,7/4/2019 4:57:00 PM,151.6,2019-07-01T03:26:56,,,1,1,0,0,0,84,COB1,38.0,25.0,INITIAL,DISCOUNT
3587,7/1/2019 3:27:04 AM,95619812,ADT,4,MOBA,MCO,IND,1,T,2,3,IND,MCO,7/17/2019 10:40:00 AM,7/10/2019 7:15:00 AM,7/17/2019 10:40:00 AM,132.6,2019-07-01T00:00:00.0000000,,,7,3,0,0,0,78,BAG1,39.0,30.0,INITIAL,CONTROL
3588,7/1/2019 3:27:04 AM,95619812,ADT,4,MOBA,MCO,IND,1,T,2,3,IND,MCO,7/17/2019 10:40:00 AM,7/10/2019 7:15:00 AM,7/17/2019 10:40:00 AM,132.6,2019-07-01T00:00:00.0000000,,,0,3,0,0,0,84,COB1,41.0,35.0,INITIAL,CONTROL
3589,7/1/2019 3:27:04 AM,95619812,ADT,4,MOBA,MCO,IND,1,T,2,2,MCO,IND,7/17/2019 10:40:00 AM,7/10/2019 7:15:00 AM,7/10/2019 7:15:00 AM,132.6,2019-07-01T00:00:00.0000000,,,0,2,0,0,0,84,COB1,34.0,35.0,INITIAL,CONTROL
3590,7/1/2019 3:27:04 AM,95619812,ADT,4,MOBA,MCO,IND,1,T,2,2,MCO,IND,7/17/2019 10:40:00 AM,7/10/2019 7:15:00 AM,7/10/2019 7:15:00 AM,132.6,2019-07-01T00:00:00.0000000,,,7,2,611738411,1,2,78,BAG1,33.0,30.0,INITIAL,CONTROL
3591,7/1/2019 3:27:07 AM,95618533,ADT,2,TCMM,AUS,PHL,1,E,2,16,LAS,AUS,7/11/2019 10:14:00 AM,7/6/2019 9:15:00 AM,7/11/2019 7:02:00 PM,446.2,2019-07-01T03:18:42,040,BD,8,16,0,0,0,78,BAG1,41.0,30.0,INITIAL,CONTROL
3592,7/1/2019 3:27:07 AM,95618533,ADT,2,TCMM,AUS,PHL,1,E,2,16,LAS,AUS,7/11/2019 10:14:00 AM,7/6/2019 9:15:00 AM,7/11/2019 7:02:00 PM,446.2,2019-07-01T03:18:42,040,BD,1,16,0,0,0,84,COB1,32.0,25.0,INITIAL,CONTROL
3593,7/1/2019 3:27:07 AM,95618533,ADT,2,TCMM,AUS,PHL,1,E,2,17,PHL,LAS,7/11/2019 10:14:00 AM,7/6/2019 9:15:00 AM,7/11/2019 10:14:00 AM,446.2,2019-07-01T03:18:42,040,BD,8,17,0,0,0,78,BAG1,32.0,30.0,INITIAL,CONTROL
3594,7/1/2019 3:27:07 AM,95618533,ADT,2,TCMM,AUS,PHL,1,E,2,17,PHL,LAS,7/11/2019 10:14:00 AM,7/6/2019 9:15:00 AM,7/11/2019 10:14:00 AM,446.2,2019-07-01T03:18:42,040,BD,1,17,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
3595,7/1/2019 3:27:07 AM,95618533,ADT,2,TCMM,AUS,PHL,1,D,2,9,AUS,PHL,7/11/2019 10:14:00 AM,7/6/2019 9:15:00 AM,7/6/2019 9:15:00 AM,446.2,2019-07-01T03:18:42,040,BD,8,9,0,0,0,78,BAG1,39.0,30.0,INITIAL,CONTROL
3596,7/1/2019 3:27:07 AM,95618533,ADT,2,TCMM,AUS,PHL,1,D,2,9,AUS,PHL,7/11/2019 10:14:00 AM,7/6/2019 9:15:00 AM,7/6/2019 9:15:00 AM,446.2,2019-07-01T03:18:42,040,BD,1,9,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
3597,7/1/2019 3:27:10 AM,95620123,ADT,2,TCMM,PHL,MSY,2,G,2,2,MSY,PHL,7/31/2019 9:05:00 AM,7/27/2019 6:05:00 AM,7/31/2019 9:05:00 AM,231.56,2019-07-01T03:27:09,043,B,1,2,0,0,0,84,COB1,29.0,25.0,INITIAL,CONTROL
